respondent_id,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9
4759,BE,CO,JR,LK,MRJ,RH,MW,DH,ZN
4760,ZN,MRJ,CO,RH,MW,DH,JR,LK,BE
4761,CO,RH,MW,ZN,LK,MRJ,BE,DH,JR
4762,BE,JR,CO,ZN,LK,RH,MRJ,MW,DH
4763,RH,MRJ,DH,ZN,BE,JR,LK,CO,MW
4764,LK,RH,BE,ZN,MW,MRJ,CO,DH,JR
4765,DH,MRJ,MW,LK,ZN,CO,JR,BE,RH
4766,CO,MW,JR,LK,ZN,BE,DH,RH,MRJ
4767,RH,MW,CO,MRJ,LK,ZN,JR,DH,BE
4768,JR,MW,ZN,CO,LK,MRJ,RH,BE,DH
4769,RH,CO,ZN,MRJ,LK,MW,DH,BE,JR
4770,DH,LK,CO,RH,BE,MRJ,MW,JR,ZN
4771,ZN,CO,MW,JR,LK,BE,DH,RH,MRJ
4772,MW,LK,MRJ,ZN,CO,JR,DH,BE,RH
4773,MW,MRJ,ZN,LK,DH,RH,JR,CO,BE
4774,MW,CO,RH,LK,ZN,MRJ,BE,JR,DH
4775,MRJ,DH,CO,LK,RH,MW,BE,ZN,JR
4776,MRJ,DH,RH,BE,MW,LK,ZN,JR,CO
4777,JR,DH,MRJ,LK,MW,BE,ZN,RH,CO
4778,JR,LK,MW,ZN,CO,RH,MRJ,DH,BE
4779,MRJ,BE,JR,ZN,DH,LK,RH,CO,MW
4780,MW,DH,CO,LK,RH,BE,JR,MRJ,ZN
4781,CO,ZN,MW,DH,JR,MRJ,RH,BE,LK
4782,JR,MW,LK,CO,RH,BE,ZN,MRJ,DH
4783,MW,RH,DH,MRJ,LK,JR,ZN,BE,CO
4784,RH,ZN,JR,CO,MW,BE,MRJ,LK,DH
4785,ZN,RH,CO,LK,JR,MW,MRJ,BE,DH
4786,MW,DH,BE,LK,CO,RH,ZN,MRJ,JR
4787,DH,MRJ,ZN,CO,MW,JR,RH,LK,BE
4788,ZN,CO,LK,RH,MRJ,BE,MW,JR,DH
4789,LK,RH,BE,MW,DH,MRJ,JR,ZN,CO
4790,MW,BE,MRJ,ZN,RH,JR,CO,LK,DH
4791,MRJ,RH,ZN,BE,DH,LK,MW,CO,JR
4792,MW,LK,DH,RH,BE,MRJ,JR,CO,ZN
4793,JR,BE,MW,CO,LK,RH,DH,MRJ,ZN
4794,DH,JR,MRJ,ZN,MW,CO,RH,BE,LK
4795,CO,RH,MW,JR,LK,DH,MRJ,ZN,BE
4796,DH,MRJ,BE,ZN,MW,JR,RH,CO,LK
4797,MRJ,RH,MW,BE,CO,DH,LK,JR,ZN
4798,CO,MRJ,BE,LK,RH,MW,DH,ZN,JR
4799,DH,LK,RH,MRJ,MW,CO,JR,ZN,BE
4800,MW,JR,ZN,MRJ,CO,RH,DH,LK,BE
4801,RH,DH,MRJ,JR,CO,ZN,LK,BE,MW
4802,MW,CO,RH,MRJ,ZN,JR,LK,DH,BE
4803,DH,MW,MRJ,RH,CO,LK,BE,ZN,JR
4804,ZN,BE,MRJ,LK,JR,MW,RH,DH,CO
4805,RH,BE,MW,DH,CO,JR,ZN,MRJ,LK
4806,CO,DH,BE,JR,RH,MRJ,LK,MW,ZN
4807,JR,LK,MW,CO,RH,ZN,MRJ,DH,BE
4808,RH,LK,JR,MW,CO,MRJ,ZN,DH,BE
4809,MW,LK,JR,DH,CO,MRJ,RH,ZN,BE
4810,LK,DH,RH,MRJ,BE,JR,MW,ZN,CO
4811,BE,MRJ,DH,JR,RH,CO,MW,LK,ZN
4812,RH,BE,MRJ,DH,MW,ZN,CO,LK,JR
4813,BE,DH,ZN,JR,RH,LK,MW,MRJ,CO
4814,ZN,JR,MW,RH,MRJ,CO,LK,DH,BE
4815,LK,CO,ZN,MW,RH,JR,MRJ,DH,BE
4816,DH,RH,JR,MRJ,MW,CO,LK,ZN,BE
4817,MW,RH,ZN,BE,JR,DH,CO,MRJ,LK
4818,JR,MRJ,CO,RH,MW,ZN,LK,DH,BE
4819,ZN,MW,CO,JR,LK,BE,DH,MRJ,RH
4820,MRJ,DH,LK,RH,MW,BE,CO,JR,ZN
4821,JR,MRJ,ZN,CO,BE,RH,MW,LK,DH
4822,RH,CO,LK,MRJ,MW,JR,ZN,DH,BE
4823,LK,MW,BE,DH,JR,MRJ,ZN,CO,RH
4824,ZN,BE,RH,CO,JR,DH,LK,MRJ,MW
4825,LK,JR,RH,MW,BE,ZN,CO,DH,MRJ
4826,JR,ZN,RH,CO,LK,MRJ,MW,DH,BE
4827,ZN,RH,CO,LK,MW,JR,MRJ,DH,BE
4828,RH,CO,ZN,MW,DH,BE,JR,MRJ,LK
4829,CO,MW,ZN,JR,MRJ,LK,RH,BE,DH
4830,LK,RH,MRJ,BE,DH,MW,JR,ZN,CO
4831,ZN,LK,CO,DH,MRJ,MW,JR,BE,RH
4832,MRJ,BE,LK,DH,MW,CO,RH,ZN,JR
4833,DH,MRJ,BE,RH,LK,MW,ZN,CO,JR
4834,JR,CO,ZN,MRJ,MW,LK,RH,DH,BE
4835,MW,MRJ,RH,CO,LK,ZN,DH,JR,BE
4836,RH,MW,LK,BE,JR,CO,ZN,MRJ,DH
4837,JR,DH,MW,MRJ,RH,BE,ZN,CO,LK
4838,MRJ,ZN,DH,BE,RH,MW,LK,JR,CO
4839,LK,MRJ,JR,CO,DH,MW,ZN,BE,RH
4840,BE,LK,MW,RH,MRJ,DH,JR,CO,ZN
4841,RH,BE,MRJ,LK,DH,MW,CO,ZN,JR
4842,ZN,LK,DH,BE,RH,MW,CO,JR,MRJ
4843,RH,LK,DH,BE,MRJ,MW,CO,ZN,JR
4844,ZN,DH,MRJ,MW,CO,JR,LK,BE,RH
4845,RH,MRJ,JR,ZN,MW,CO,LK,BE,DH
4846,CO,RH,ZN,JR,MW,MRJ,BE,DH,LK
4847,JR,ZN,CO,MW,BE,MRJ,LK,RH,DH
4848,DH,RH,LK,CO,MRJ,JR,ZN,MW,BE
4849,RH,BE,DH,LK,MRJ,CO,JR,ZN,MW
4850,LK,MW,DH,CO,JR,RH,ZN,MRJ,BE
4851,LK,MW,DH,RH,BE,MRJ,CO,ZN,JR
4852,DH,ZN,CO,BE,JR,MRJ,LK,RH,MW
4853,MW,RH,BE,LK,CO,MRJ,DH,ZN,JR
4854,BE,CO,RH,JR,MRJ,LK,ZN,MW,DH
4855,MRJ,DH,BE,MW,ZN,RH,LK,CO,JR
4856,JR,CO,RH,LK,MW,MRJ,ZN,DH,BE
4857,JR,CO,LK,MRJ,RH,ZN,MW,BE,DH
4858,DH,MW,LK,CO,JR,ZN,RH,MRJ,BE
4859,CO,MRJ,ZN,JR,MW,LK,RH,DH,BE
4860,LK,MW,DH,RH,CO,ZN,MRJ,BE,JR
4861,DH,RH,BE,MW,MRJ,CO,LK,JR,ZN
4862,RH,LK,ZN,CO,MW,BE,DH,MRJ,JR
4863,RH,CO,MW,ZN,DH,LK,JR,MRJ,BE
4864,MW,LK,DH,RH,JR,CO,BE,MRJ,ZN
4865,BE,LK,MW,MRJ,ZN,DH,CO,JR,RH
4866,MW,ZN,MRJ,JR,CO,RH,LK,DH,BE
4867,RH,BE,DH,MRJ,LK,ZN,JR,MW,CO
4868,DH,BE,RH,MW,ZN,MRJ,LK,CO,JR
4869,JR,LK,RH,MW,MRJ,BE,CO,ZN,DH
4870,CO,MW,JR,MRJ,ZN,LK,DH,RH,BE
4871,ZN,LK,MRJ,RH,MW,CO,BE,DH,JR
4872,DH,LK,CO,JR,RH,BE,MW,MRJ,ZN
4873,MW,ZN,BE,DH,RH,CO,MRJ,LK,JR
4874,LK,CO,MW,JR,BE,RH,DH,MRJ,ZN
4875,JR,MW,MRJ,LK,CO,ZN,RH,BE,DH
4876,DH,RH,BE,CO,MRJ,LK,MW,ZN,JR
4877,MW,ZN,RH,DH,MRJ,LK,JR,CO,BE
4878,ZN,LK,MW,BE,CO,RH,JR,DH,MRJ
4879,CO,JR,LK,MW,MRJ,ZN,RH,DH,BE
4880,CO,MW,RH,ZN,JR,LK,DH,MRJ,BE
4881,MW,CO,LK,RH,DH,JR,MRJ,ZN,BE
4882,MW,LK,MRJ,JR,CO,RH,ZN,DH,BE
4883,RH,DH,MRJ,ZN,JR,CO,MW,BE,LK
4884,LK,JR,MRJ,CO,ZN,MW,RH,BE,DH
4885,JR,CO,MRJ,DH,MW,ZN,LK,RH,BE
4886,RH,MRJ,DH,LK,BE,ZN,JR,MW,CO
4887,CO,JR,ZN,MW,BE,MRJ,DH,LK,RH
4888,ZN,CO,DH,JR,LK,MW,MRJ,BE,RH
4889,RH,JR,CO,MRJ,ZN,MW,LK,DH,BE
4890,MRJ,BE,DH,LK,JR,ZN,CO,RH,MW
4891,MW,CO,JR,ZN,BE,MRJ,LK,DH,RH
4892,DH,BE,JR,RH,CO,ZN,MRJ,LK,MW
4893,ZN,DH,RH,MRJ,BE,LK,CO,MW,JR
4894,LK,DH,RH,MRJ,BE,CO,ZN,JR,MW
4895,CO,JR,MRJ,DH,RH,LK,MW,BE,ZN
4896,MW,CO,ZN,RH,MRJ,LK,DH,JR,BE
4897,MRJ,ZN,CO,MW,JR,LK,DH,RH,BE
4898,RH,MW,BE,LK,MRJ,CO,DH,JR,ZN
4899,CO,BE,RH,LK,DH,MRJ,MW,JR,ZN
4900,MRJ,LK,CO,JR,ZN,MW,RH,BE,DH
4901,RH,MRJ,DH,CO,MW,BE,JR,LK,ZN
4902,RH,CO,LK,MRJ,BE,DH,MW,ZN,JR
4903,MRJ,ZN,LK,CO,JR,MW,RH,DH,BE
4904,LK,RH,DH,BE,CO,MW,MRJ,ZN,JR
4905,LK,JR,BE,ZN,MRJ,CO,MW,DH,RH
4906,MW,MRJ,CO,JR,LK,ZN,RH,DH,BE
4907,CO,DH,ZN,JR,MW,LK,MRJ,RH,BE
4908,MRJ,CO,DH,ZN,JR,MW,LK,RH,BE
4909,BE,DH,RH,LK,CO,MRJ,MW,JR,ZN
4910,JR,MW,ZN,CO,MRJ,RH,LK,DH,BE
4911,BE,MRJ,DH,LK,RH,CO,ZN,MW,JR
4912,DH,CO,BE,LK,MW,RH,JR,ZN,MRJ
4913,BE,LK,ZN,MW,JR,RH,CO,MRJ,DH
4914,MRJ,CO,LK,MW,ZN,RH,DH,BE,JR
4915,MW,CO,JR,DH,ZN,LK,MRJ,RH,BE
4916,MW,MRJ,ZN,JR,BE,LK,DH,CO,RH
4917,BE,LK,RH,CO,JR,MW,MRJ,ZN,DH
4918,MW,BE,RH,MRJ,DH,LK,CO,JR,ZN
4919,CO,LK,RH,BE,MRJ,DH,ZN,MW,JR
4920,LK,CO,RH,BE,ZN,MRJ,DH,MW,JR
4921,MW,DH,JR,CO,ZN,MRJ,LK,BE,RH
4922,MW,CO,DH,ZN,LK,MRJ,JR,RH,BE
4923,DH,RH,BE,LK,MRJ,JR,ZN,CO,MW
4924,MW,CO,BE,LK,JR,DH,ZN,MRJ,RH
4925,CO,MRJ,BE,RH,DH,ZN,MW,JR,LK
4926,BE,CO,RH,LK,MW,DH,MRJ,ZN,JR
4927,DH,JR,CO,LK,MW,ZN,MRJ,RH,BE
4928,LK,MRJ,ZN,CO,JR,DH,MW,RH,BE
4929,MRJ,RH,BE,LK,ZN,DH,CO,MW,JR
4930,MW,MRJ,LK,JR,ZN,BE,RH,CO,DH
4931,MRJ,CO,RH,ZN,LK,DH,MW,BE,JR
4932,RH,LK,BE,DH,JR,MRJ,MW,CO,ZN
4933,CO,MRJ,JR,BE,LK,RH,MW,DH,ZN
4934,BE,RH,MRJ,ZN,DH,CO,JR,MW,LK
4935,MW,CO,DH,RH,MRJ,ZN,JR,LK,BE
4936,DH,MRJ,BE,RH,MW,CO,JR,ZN,LK
4937,LK,MW,RH,BE,DH,JR,MRJ,CO,ZN
4938,DH,MRJ,CO,ZN,BE,MW,RH,LK,JR
4939,JR,LK,DH,RH,CO,ZN,MRJ,MW,BE
4940,ZN,RH,JR,MRJ,DH,LK,MW,CO,BE
4941,JR,MW,MRJ,CO,DH,RH,LK,BE,ZN
4942,CO,LK,JR,MRJ,RH,MW,ZN,BE,DH
4943,RH,LK,JR,MRJ,CO,MW,DH,BE,ZN
4944,ZN,MW,RH,MRJ,LK,BE,CO,JR,DH
4945,LK,CO,MW,ZN,DH,MRJ,JR,RH,BE
4946,ZN,JR,RH,MRJ,LK,CO,BE,DH,MW
4947,MW,CO,JR,LK,RH,ZN,MRJ,DH,BE
4948,DH,MW,RH,LK,JR,ZN,BE,CO,MRJ
4949,DH,RH,LK,ZN,CO,MW,JR,BE,MRJ
4950,CO,LK,MRJ,ZN,DH,MW,BE,RH,JR
4951,ZN,MRJ,LK,CO,DH,RH,JR,MW,BE
4952,BE,DH,CO,LK,MRJ,ZN,RH,MW,JR
4953,MRJ,JR,LK,MW,ZN,DH,CO,RH,BE
4954,CO,MRJ,MW,JR,ZN,RH,DH,LK,BE
4955,BE,MW,ZN,MRJ,CO,LK,JR,RH,DH
4956,JR,CO,MW,MRJ,DH,BE,ZN,LK,RH
4957,JR,MW,ZN,RH,CO,LK,BE,DH,MRJ
4958,JR,MRJ,MW,CO,ZN,LK,BE,DH,RH
4959,BE,CO,RH,MW,MRJ,ZN,DH,LK,JR
4960,JR,LK,MRJ,MW,BE,DH,CO,RH,ZN
4961,BE,ZN,MRJ,CO,DH,LK,MW,RH,JR
4962,JR,CO,ZN,MRJ,MW,LK,RH,DH,BE
4963,DH,BE,ZN,MRJ,MW,LK,JR,CO,RH
4964,MW,JR,LK,CO,ZN,DH,MRJ,BE,RH
4965,LK,ZN,MW,MRJ,CO,JR,DH,BE,RH
4966,DH,BE,RH,ZN,LK,MRJ,JR,CO,MW
4967,CO,MRJ,RH,DH,JR,LK,MW,ZN,BE
4968,MRJ,BE,CO,MW,RH,DH,LK,ZN,JR
4969,RH,MW,MRJ,ZN,DH,JR,CO,LK,BE
4970,MW,CO,DH,RH,MRJ,ZN,LK,JR,BE
4971,LK,RH,MW,MRJ,JR,CO,DH,BE,ZN
4972,JR,MRJ,DH,LK,CO,RH,BE,MW,ZN
4973,MRJ,RH,MW,DH,BE,LK,CO,ZN,JR
4974,ZN,CO,JR,LK,BE,MW,RH,MRJ,DH
4975,JR,MW,DH,RH,BE,MRJ,LK,ZN,CO
4976,ZN,MRJ,CO,MW,JR,LK,RH,DH,BE
4977,DH,LK,ZN,MW,MRJ,JR,CO,BE,RH
4978,DH,ZN,MRJ,RH,LK,JR,BE,CO,MW
4979,RH,MRJ,CO,LK,BE,JR,DH,MW,ZN
4980,DH,ZN,LK,MRJ,BE,RH,CO,MW,JR
4981,RH,LK,BE,DH,MRJ,CO,JR,MW,ZN
4982,DH,MW,RH,BE,CO,MRJ,JR,LK,ZN
4983,CO,LK,MW,MRJ,BE,DH,ZN,RH,JR
4984,MW,JR,MRJ,DH,ZN,CO,BE,LK,RH
4985,ZN,MRJ,JR,LK,CO,MW,RH,BE,DH
4986,MW,RH,DH,CO,JR,LK,MRJ,ZN,BE
4987,LK,BE,CO,MRJ,RH,ZN,DH,JR,MW
4988,BE,LK,DH,RH,MW,MRJ,ZN,CO,JR
4989,RH,MW,BE,LK,MRJ,DH,ZN,CO,JR
4990,ZN,MRJ,JR,CO,MW,LK,BE,RH,DH
4991,ZN,BE,LK,RH,DH,MRJ,MW,CO,JR
4992,DH,BE,RH,LK,MRJ,MW,CO,JR,ZN
4993,CO,MRJ,RH,JR,LK,ZN,MW,DH,BE
4994,BE,RH,DH,CO,LK,MW,MRJ,ZN,JR
4995,MRJ,CO,DH,RH,BE,LK,ZN,MW,JR
4996,MRJ,BE,LK,RH,DH,MW,CO,ZN,JR
4997,LK,RH,DH,CO,MW,MRJ,JR,BE,ZN
4998,MRJ,ZN,RH,MW,CO,JR,DH,LK,BE
4999,DH,MRJ,BE,JR,RH,LK,ZN,MW,CO
5000,RH,DH,MRJ,BE,CO,MW,LK,JR,ZN
5001,MRJ,MW,RH,JR,BE,LK,DH,CO,ZN
5002,DH,LK,MRJ,JR,CO,ZN,RH,MW,BE
5003,MRJ,MW,DH,ZN,LK,RH,CO,JR,BE
5004,JR,DH,MRJ,CO,LK,RH,ZN,MW,BE
5005,MW,ZN,RH,JR,LK,CO,DH,MRJ,BE
5006,BE,RH,DH,CO,LK,MRJ,MW,ZN,JR
5007,ZN,MW,JR,MRJ,RH,DH,CO,LK,BE
5008,MRJ,BE,LK,MW,ZN,RH,DH,CO,JR
5009,DH,LK,CO,RH,JR,BE,MRJ,ZN,MW
5010,BE,MRJ,MW,RH,LK,CO,DH,JR,ZN
5011,DH,MRJ,ZN,BE,JR,RH,LK,MW,CO
5012,CO,JR,LK,ZN,MW,DH,MRJ,RH,BE
5013,ZN,BE,CO,RH,LK,DH,MRJ,MW,JR
5014,BE,CO,LK,ZN,JR,MRJ,MW,RH,DH
5015,JR,CO,RH,MRJ,LK,ZN,MW,DH,BE
5016,MRJ,CO,JR,MW,RH,LK,DH,ZN,BE
5017,LK,RH,DH,MRJ,BE,CO,MW,JR,ZN
5018,LK,MRJ,BE,CO,RH,MW,DH,JR,ZN
5019,BE,ZN,LK,CO,DH,RH,MW,MRJ,JR
5020,RH,ZN,DH,MRJ,CO,MW,LK,JR,BE
5021,ZN,DH,BE,JR,CO,LK,MW,RH,MRJ
5022,JR,ZN,RH,LK,CO,MW,DH,MRJ,BE
5023,RH,BE,CO,LK,DH,MW,MRJ,ZN,JR
5024,RH,BE,CO,DH,MRJ,MW,ZN,LK,JR
5025,ZN,MW,DH,BE,JR,MRJ,CO,LK,RH
5026,CO,LK,ZN,JR,RH,DH,BE,MRJ,MW
5027,CO,JR,ZN,MW,MRJ,LK,RH,BE,DH
5028,DH,LK,CO,JR,ZN,MW,MRJ,BE,RH
5029,ZN,DH,MRJ,MW,RH,LK,BE,CO,JR
5030,DH,ZN,RH,LK,JR,CO,BE,MRJ,MW
5031,JR,MRJ,RH,LK,CO,DH,MW,BE,ZN
5032,MRJ,RH,LK,BE,DH,JR,MW,ZN,CO
5033,CO,LK,MW,RH,ZN,MRJ,JR,BE,DH
5034,LK,DH,ZN,CO,MW,RH,JR,MRJ,BE
5035,RH,MW,DH,BE,ZN,CO,MRJ,LK,JR
5036,MRJ,MW,BE,LK,RH,DH,CO,JR,ZN
5037,ZN,JR,MW,MRJ,DH,BE,RH,CO,LK
5038,CO,JR,MRJ,MW,ZN,RH,DH,LK,BE
5039,RH,CO,MW,LK,JR,DH,BE,MRJ,ZN
5040,JR,MW,CO,ZN,MRJ,DH,LK,RH,BE
5041,MW,ZN,DH,LK,RH,MRJ,CO,BE,JR
5042,LK,DH,BE,MW,ZN,MRJ,RH,CO,JR
5043,BE,LK,RH,JR,DH,MRJ,CO,MW,ZN
5044,JR,MW,ZN,CO,LK,MRJ,DH,RH,BE
5045,MRJ,DH,CO,MW,RH,ZN,BE,LK,JR
5046,ZN,CO,LK,MW,MRJ,JR,DH,RH,BE
5047,CO,MRJ,LK,MW,ZN,RH,DH,BE,JR
5048,RH,DH,LK,BE,MRJ,ZN,CO,MW,JR
5049,CO,JR,MRJ,ZN,LK,RH,MW,DH,BE
5050,DH,LK,RH,BE,ZN,MRJ,JR,CO,MW
5051,CO,MW,MRJ,JR,RH,LK,ZN,DH,BE
5052,ZN,LK,JR,CO,DH,RH,MW,MRJ,BE
5053,LK,ZN,BE,MRJ,JR,DH,CO,RH,MW
5054,DH,BE,RH,LK,MRJ,CO,ZN,MW,JR
5055,ZN,MW,LK,JR,RH,DH,MRJ,CO,BE
5056,BE,MW,LK,CO,JR,MRJ,RH,ZN,DH
5057,MRJ,ZN,CO,LK,JR,MW,DH,RH,BE
5058,MW,LK,CO,ZN,DH,JR,RH,BE,MRJ
5059,MW,RH,JR,BE,ZN,LK,MRJ,CO,DH
5060,CO,RH,DH,ZN,MW,MRJ,LK,BE,JR
5061,ZN,MW,MRJ,BE,CO,JR,LK,DH,RH
5062,JR,CO,MW,LK,ZN,MRJ,RH,DH,BE
5063,MW,CO,RH,ZN,MRJ,JR,LK,DH,BE
5064,LK,MW,CO,MRJ,JR,RH,DH,ZN,BE
5065,CO,MW,MRJ,ZN,JR,BE,DH,RH,LK
5066,DH,ZN,MW,LK,RH,MRJ,JR,BE,CO
5067,MRJ,BE,LK,RH,MW,DH,CO,JR,ZN
5068,MW,JR,CO,DH,ZN,LK,MRJ,RH,BE
5069,ZN,LK,DH,MRJ,CO,RH,BE,MW,JR
5070,LK,CO,BE,JR,MW,ZN,DH,RH,MRJ
5071,MRJ,MW,DH,RH,LK,BE,ZN,CO,JR
5072,RH,MW,DH,JR,BE,MRJ,LK,CO,ZN
5073,CO,RH,BE,MRJ,ZN,MW,DH,LK,JR
5074,LK,ZN,JR,MW,RH,CO,MRJ,DH,BE
5075,JR,ZN,LK,MW,DH,MRJ,CO,RH,BE
5076,JR,LK,RH,CO,MRJ,DH,MW,BE,ZN
5077,JR,MRJ,MW,BE,RH,DH,LK,CO,ZN
5078,CO,JR,MW,RH,DH,BE,LK,MRJ,ZN
5079,JR,RH,LK,BE,ZN,MW,CO,MRJ,DH
5080,RH,JR,ZN,MW,MRJ,LK,CO,BE,DH
5081,RH,BE,MRJ,ZN,MW,CO,DH,JR,LK
5082,CO,RH,ZN,JR,MW,BE,LK,DH,MRJ
5083,MRJ,ZN,MW,DH,JR,CO,LK,BE,RH
5084,MRJ,DH,RH,LK,CO,BE,MW,ZN,JR
5085,DH,JR,MW,RH,LK,BE,MRJ,CO,ZN
5086,LK,MRJ,MW,DH,CO,RH,JR,ZN,BE
5087,RH,DH,MRJ,MW,ZN,BE,JR,LK,CO
5088,MRJ,BE,DH,ZN,RH,LK,MW,JR,CO
5089,CO,ZN,MW,DH,MRJ,BE,RH,JR,LK
5090,MW,MRJ,DH,RH,JR,CO,LK,ZN,BE
5091,ZN,DH,RH,LK,MW,MRJ,CO,JR,BE
5092,MW,JR,MRJ,LK,ZN,CO,RH,BE,DH
5093,MRJ,BE,JR,DH,LK,RH,CO,MW,ZN
5094,LK,ZN,CO,BE,DH,RH,JR,MW,MRJ
5095,CO,ZN,JR,MW,MRJ,DH,LK,RH,BE
5096,MRJ,BE,RH,MW,LK,DH,ZN,CO,JR
5097,MW,CO,LK,DH,RH,BE,ZN,JR,MRJ
5098,DH,MRJ,LK,MW,CO,JR,RH,BE,ZN
5099,CO,RH,MW,BE,ZN,DH,MRJ,LK,JR
5100,CO,LK,MRJ,ZN,MW,JR,RH,DH,BE
5101,LK,MW,MRJ,DH,RH,BE,ZN,CO,JR
5102,ZN,MRJ,MW,BE,RH,LK,DH,CO,JR
5103,MRJ,CO,BE,LK,MW,RH,DH,ZN,JR
5104,DH,RH,BE,MW,MRJ,LK,JR,CO,ZN
5105,ZN,MRJ,MW,JR,RH,CO,BE,DH,LK
5106,DH,MRJ,MW,RH,BE,CO,ZN,LK,JR
5107,DH,CO,MRJ,BE,RH,MW,ZN,JR,LK
5108,MRJ,RH,MW,ZN,DH,LK,BE,JR,CO
5109,ZN,RH,MRJ,MW,CO,LK,DH,JR,BE
5110,LK,CO,MRJ,DH,RH,JR,ZN,MW,BE
5111,BE,CO,DH,LK,ZN,MRJ,RH,MW,JR
5112,RH,DH,LK,JR,ZN,CO,BE,MRJ,MW
5113,JR,CO,RH,BE,DH,MRJ,ZN,MW,LK
5114,JR,BE,MRJ,LK,RH,DH,CO,MW,ZN
5115,CO,LK,BE,MRJ,DH,ZN,MW,JR,RH
5116,ZN,MRJ,BE,MW,DH,CO,RH,JR,LK
5117,CO,RH,DH,JR,MRJ,ZN,MW,BE,LK
5118,BE,RH,MW,LK,MRJ,DH,CO,ZN,JR
5119,LK,BE,DH,ZN,RH,MW,CO,MRJ,JR
5120,JR,BE,DH,RH,MW,CO,LK,ZN,MRJ
5121,MW,MRJ,RH,JR,ZN,CO,DH,LK,BE
5122,JR,LK,MW,MRJ,RH,BE,DH,CO,ZN
5123,LK,MRJ,ZN,MW,JR,CO,DH,RH,BE
5124,MRJ,RH,MW,DH,ZN,CO,LK,BE,JR
5125,RH,LK,MW,MRJ,JR,BE,ZN,CO,DH
5126,ZN,JR,MW,LK,RH,CO,BE,MRJ,DH
5127,MRJ,BE,DH,ZN,MW,LK,RH,CO,JR
5128,BE,CO,LK,RH,MRJ,MW,DH,ZN,JR
5129,LK,RH,BE,DH,ZN,MW,MRJ,CO,JR
5130,MW,BE,LK,RH,MRJ,CO,DH,JR,ZN
5131,LK,RH,MRJ,ZN,MW,DH,CO,JR,BE
5132,DH,LK,ZN,CO,MW,BE,RH,JR,MRJ
5133,RH,ZN,DH,MW,MRJ,LK,CO,BE,JR
5134,BE,DH,MW,MRJ,CO,RH,LK,JR,ZN
5135,RH,BE,LK,CO,DH,MW,MRJ,ZN,JR
5136,CO,LK,MW,RH,BE,ZN,DH,MRJ,JR
5137,JR,RH,MRJ,LK,ZN,CO,BE,MW,DH
5138,JR,LK,ZN,RH,MW,CO,MRJ,BE,DH
5139,ZN,MRJ,DH,RH,BE,MW,CO,JR,LK
5140,MW,MRJ,RH,CO,ZN,BE,LK,DH,JR
5141,MRJ,JR,LK,DH,ZN,CO,BE,MW,RH
5142,JR,CO,MRJ,LK,DH,ZN,RH,MW,BE
5143,CO,MW,RH,ZN,MRJ,JR,DH,BE,LK
5144,CO,JR,ZN,MRJ,MW,RH,BE,DH,LK
5145,DH,RH,BE,MW,MRJ,LK,ZN,JR,CO
5146,ZN,RH,MRJ,MW,CO,JR,LK,DH,BE
5147,MRJ,RH,CO,LK,MW,ZN,BE,DH,JR
5148,DH,RH,MRJ,BE,ZN,LK,CO,JR,MW
5149,MW,DH,ZN,JR,RH,CO,LK,MRJ,BE
5150,MRJ,ZN,MW,CO,DH,JR,BE,LK,RH
5151,RH,MW,CO,LK,ZN,DH,JR,BE,MRJ
5152,RH,MRJ,ZN,LK,DH,BE,MW,JR,CO
5153,MW,RH,CO,MRJ,ZN,BE,DH,LK,JR
5154,JR,ZN,CO,RH,MW,BE,MRJ,LK,DH
5155,BE,DH,MW,RH,LK,MRJ,ZN,CO,JR
5156,DH,RH,BE,LK,MRJ,MW,CO,JR,ZN
5157,DH,RH,ZN,MW,JR,MRJ,CO,LK,BE
5158,LK,MRJ,BE,ZN,MW,CO,RH,DH,JR
5159,RH,JR,MRJ,LK,ZN,CO,DH,MW,BE
5160,ZN,MRJ,DH,MW,BE,RH,JR,LK,CO
5161,DH,CO,MRJ,ZN,BE,RH,LK,JR,MW
5162,ZN,CO,DH,MW,LK,MRJ,JR,BE,RH
5163,CO,RH,BE,MW,DH,MRJ,LK,JR,ZN
5164,ZN,LK,RH,JR,MRJ,DH,MW,CO,BE
5165,DH,CO,RH,MRJ,MW,ZN,LK,JR,BE
5166,RH,ZN,JR,MW,CO,LK,MRJ,DH,BE
5167,JR,RH,DH,BE,MRJ,LK,CO,MW,ZN
5168,MW,ZN,MRJ,CO,JR,RH,LK,BE,DH
5169,MRJ,ZN,DH,CO,LK,RH,JR,MW,BE
5170,BE,MW,DH,RH,MRJ,LK,JR,CO,ZN
5171,DH,CO,ZN,LK,JR,MW,BE,MRJ,RH
5172,RH,MRJ,DH,ZN,BE,CO,MW,LK,JR
5173,LK,CO,JR,MRJ,ZN,MW,BE,RH,DH
5174,LK,JR,RH,CO,MW,DH,ZN,MRJ,BE
5175,RH,MW,LK,CO,MRJ,JR,DH,ZN,BE
5176,RH,BE,MRJ,JR,CO,MW,LK,ZN,DH
5177,DH,MRJ,LK,MW,BE,RH,CO,ZN,JR
5178,CO,MW,BE,RH,LK,DH,JR,ZN,MRJ
5179,MW,CO,BE,LK,RH,DH,MRJ,JR,ZN
5180,MW,LK,DH,RH,MRJ,JR,CO,ZN,BE
